2026-05-03 19:51:24,805 | Comparator | INFO | add_result:23 | Added results for: Random Forest
2026-05-03 19:51:24,806 | Comparator | INFO | add_result:23 | Added results for: XGBoost
2026-05-03 19:51:24,806 | Comparator | INFO | add_result:23 | Added results for: DNN
2026-05-03 19:51:24,806 | Comparator | INFO | add_result:23 | Added results for: Ensemble
2026-05-03 19:51:24,806 | Comparator | INFO | add_result:23 | Added results for: Base Paper (DT)
2026-05-03 19:51:24,806 | Comparator | INFO | add_result:23 | Added results for: Base Paper (KNN)
2026-05-03 19:51:24,809 | Comparator | INFO | add_result:23 | Added results for: Our Approach (Ensemble)
2026-05-03 19:51:24,809 | Comparator | INFO | add_result:23 | Added results for: -O0
2026-05-03 19:51:24,809 | Comparator | INFO | add_result:23 | Added results for: -O1
2026-05-03 19:51:24,809 | Comparator | INFO | add_result:23 | Added results for: -O2
2026-05-03 19:51:24,809 | Comparator | INFO | add_result:23 | Added results for: -O3
2026-05-03 19:51:24,844 | Comparator | INFO | save_comparison:90 | Saved comparison to results/tables/method_comparison.csv
