2026-05-03 20:04:45,252 | DatasetGeneration | INFO | generate_dataset:519 | ============================================================
2026-05-03 20:04:45,252 | DatasetGeneration | INFO | generate_dataset:520 | DATASET GENERATION PIPELINE
2026-05-03 20:04:45,252 | DatasetGeneration | INFO | generate_dataset:521 | ============================================================
2026-05-03 20:04:45,300 | DatasetGeneration | INFO | generate_dataset:530 | Step 1: Creating benchmark program characteristics...
2026-05-03 20:04:45,301 | DatasetGeneration | INFO | generate_dataset:535 |   Created 40 benchmark programs (C: 30, C++: 5, Python: 5)
2026-05-03 20:04:45,301 | DatasetGeneration | INFO | generate_dataset:538 | Step 2: Extracting features (Autophase + CFG)...
2026-05-03 20:04:45,905 | DatasetGeneration | INFO | generate_dataset:541 |   Feature matrix shape: (40, 91)
2026-05-03 20:04:45,905 | DatasetGeneration | INFO | generate_dataset:544 | Step 3: Initializing pass manager...
2026-05-03 20:04:45,907 | DatasetGeneration | INFO | generate_dataset:550 | Step 4: Generating priority vectors...
2026-05-03 20:04:45,910 | DatasetGeneration | INFO | generate_dataset:558 | Step 5: Creating labeled dataset (features + priority → optimal class)...
2026-05-03 20:04:48,019 | DatasetGeneration | INFO | generate_dataset:585 |   Total samples: 600
2026-05-03 20:04:48,019 | DatasetGeneration | INFO | generate_dataset:586 |   Feature dimension: 95
2026-05-03 20:04:48,021 | DatasetGeneration | INFO | generate_dataset:587 |   Class distribution: [  3  72  24  34  11 227   9  43 165  12]
2026-05-03 20:04:48,022 | DatasetGeneration | INFO | generate_dataset:590 | Step 6: Data augmentation...
2026-05-03 20:04:48,070 | DatasetGeneration | INFO | generate_dataset:613 |   After augmentation: 1800 samples
2026-05-03 20:04:48,071 | DatasetGeneration | INFO | generate_dataset:616 | Step 7: Train/val/test split...
2026-05-03 20:04:48,074 | DatasetGeneration | INFO | generate_dataset:633 |   Train: 1260, Val: 270, Test: 270
2026-05-03 20:04:48,096 | DatasetGeneration | INFO | generate_dataset:651 | ============================================================
2026-05-03 20:04:48,099 | DatasetGeneration | INFO | generate_dataset:652 | DATASET GENERATION COMPLETE
2026-05-03 20:04:48,101 | DatasetGeneration | INFO | generate_dataset:653 | Total: 1800 samples, 95 features, 10 classes
2026-05-03 20:04:48,102 | DatasetGeneration | INFO | generate_dataset:654 | ============================================================
